NCBI	CommonName
92935.1	MARS2
51703.1	ACSL5
25805.1	BAMBI
10269.1	ZMPSTE24
2908.1	NR3C1
56301.1	SLC7A10
6046.1	BRD2
10352.1	WARS2
56851.1	C15orf24
81494.1	CFHR5
56776.1	FMN2
7079.1	TIMP4
83593.1	RASSF5
56683.1	C21orf59
58484.1	NLRC4
5731.1	PTGER1
8383.1	OR1A1
6902.1	TBCA
808.1	CALM3
3207.1	HOXA11
1522.1	CTSZ
55147.1	RBM23
27121.1	DKK4
10149.1	GPR64
7286.1	TUFT1
122961.1	ISCA2
6903.1	TBCC
84528.1	RHOXF2
7855.1	FZD5
25898.1	RCHY1
57333.1	RCN3
10500.1	SEMA6C
4134.1	MAP4
10363.1	HMG20A
9355.1	LHX2
117531.1	TMC1
575.1	BAI1
84645.1	C22orf23
5764.1	PTN
84129.1	ACAD11
6003.1	RGS13
7318.1	UBA7
84747.1	UNC119B
4775.1	NFATC3
54901.1	CDKAL1
6134.1	RPL10
29121.1	CLEC2D
4025.1	LPO
51438.1	MAGEC2
64407.1	RGS18
7439.1	BEST1
9094.1	UNC119
6014.1	RIT2
173.1	AFM
8738.1	CRADD
1107.1	CHD3
93974.1	ATPIF1
4012.1	LNPEP
81619.1	TSPAN14
5742.1	PTGS1
3730.1	KAL1
5156.1	PDGFRA
5604.1	MAP2K1
9056.1	SLC7A7
6750.1	SST
84196.1	USP48
5968.1	REG1B
5681.1	PSKH1
26003.1	GORASP2
5465.1	PPARA
6578.1	SLCO2A1
8834.1	TMEM11
760.1	CA2
2241.1	FER
4857.1	NOVA1
2969.1	GTF2I
5269.1	SERPINB6
901.1	CCNG2
5713.1	PSMD7
23236.1	PLCB1
3309.1	HSPA5
10886.1	NPFFR2
2669.1	GEM
55509.1	BATF3
55288.1	RHOT1
2352.1	FOLR3
6538.1	SLC6A11
3578.1	IL9
7766.1	ZNF223
5837.1	PYGM
6375.1	XCL1
81285.1	OR51E2
314.1	AOC2
1006.1	CDH8
79701.1	C17orf101
6507.1	SLC1A3
10058.1	ABCB6
8988.1	HSPB3
7514.1	XPO1
445.1	ASS1
202.1	AIM1
7060.1	THBS4
3077.1	HFE
1825.1	DSC3
3295.1	HSD17B4
3953.1	LEPR
3881.1	KRT31
931.1	MS4A1
9.1	NAT1
267.1	AMFR
1991.1	ELANE
158.1	ADSL
103.1	ADAR
80201.1	HKDC1
51127.1	TRIM17
5360.1	PLTP
8793.1	TNFRSF10D
6124.1	RPL4
7716.1	VEZF1
407.1	ARR3
59067.1	IL21
83752.1	LONP2
2766.1	GMPR
23001.1	WDFY3
7399.1	USH2A
83416.1	FCRL5
9658.1	ZNF516
2303.1	FOXC2
25927.1	CNRIP1
4846.1	NOS3
55760.1	DHX32
57817.1	HAMP
2146.1	EZH2
10586.1	MAB21L2
207.1	AKT1
55178.1	RNMTL1
166765.1	GABRG1
6691.1	SPINK2
5164.1	PDK2
8471.1	IRS4
2747.1	GLUD2
5921.1	RASA1
56548.1	CHST7
4205.1	MEF2A
64411.1	ARAP3
64127.1	NOD2
239.1	ALOX12
10263.1	CDK2AP2
83737.1	ITCH
160364.1	CLL-1
3758.1	KCNJ1
5241.1	PGR
1572.1	CYP2F1
81844.1	TRIM56
81491.1	GPR63
8798.1	DYRK4
3543.1	IGLL1
829.1	CAPZA1
10106.1	CTDSP2
79572.1	ATP13A3
65268.1	PRKWNK2
7042.1	TGFB2
51013.1	EXOSC1
10791.1	VAMP5
8869.1	ST3GAL5
162989.1	DEDD2
288.1	ANK3
1990.1	CELA1
64005.1	MYO1G
10199.1	MPHOSPH10
8483.1	CILP
23040.1	MYT1L
5584.1	PRKCI
8524.1	DGKH
27067.1	STAU2
4016.1	LOXL1
29945.1	ANAPC4
4982.1	TNFRSF11B
7784.1	ZP3
5204.1	PFDN5
5864.1	RAB3A
10692.1	RRH
2792.1	GNGT1
5639.1	PRRG2
11011.1	TLK2
5226.1	PGD
170690.1	ADAMTS16
114049.1	WBSCR22
79132.1	DHX58
11120.1	BTN2A1
1814.1	DRD3
9382.1	COG1
54715.1	FOX1
22940.1	PNPO
6940.1	ZNF354A
9518.1	GDF15
1952.1	CELSR2
22871.1	NLGN1
112744.1	IL17F
3157.1	HMGCS1
6224.1	RPS20
6954.1	TCP11
55651.1	NHP2
170589.1	GPHA2
6146.1	RPL22
79033.1	PRNPIP
1296.1	COL8A2
1375.1	CHKB
11182.1	SLC2A6
7443.1	VRK1
23592.1	LEMD3
55501.1	CHST12
4488.1	MSX2
2695.1	GIP
51228.1	GLTP
29789.1	OLA1
81602.1	CDADC1
4150.1	MAZ
27430.1	MAT2B
7694.1	ZNF135
280.1	AMY2B
10212.1	DDX39
219995.1	MS4A15
3636.1	INPPL1
439.1	ASNA1
4145.1	MATK
11336.1	EXOC3
29985.1	SLC39A3
2866.1	GPR42P
9879.1	DDX46
89780.1	WNT3A
11085.1	ADAM30
5697.1	PYY
1138.1	CHRNA5
7468.1	WHSC1
6603.1	SMARCD2
80224.1	NUBPL
5370.1	PMCHL2
8735.1	MYH13
6932.1	TCF7
7287.1	TULP1
3572.1	IL6ST
23649.1	POLA2
932.1	MS4A3
79710.1	MORC4
200407.1	CREG2
257.1	ALX3
27295.1	PDLIM3
23409.1	SIRT4
170850.1	KCNG3
4625.1	MYH7
9567.1	GTPBP1
8841.1	HDAC3
326.1	AIRE
5494.1	PPM1A
4139.1	MARK1
55901.1	THSD1
2975.1	GTF3C1
8673.1	VAMP8
9900.1	SV2A
80007.1	C10orf88
6993.1	DYNLT1
5824.1	PEX19
2109.1	ETFB
11010.1	GLIPR1
27328.1	PCDH11X
11167.1	FSTL1
9172.1	MYOM2
113451.1	ADC
3074.1	HEXB
861.1	RUNX1
946.1	SIGLEC6
3738.1	KCNA3
55600.1	ITLN1
4089.1	SMAD4
2617.1	GARS
9550.1	ATP6V1G1
9370.1	ADIPOQ
23309.1	SIN3B
4585.1	MUC4
9287.1	TAAR2
2009.1	EML1
79465.1	ULBP3
79837.1	PIP4K2C
199713.1	NLRP7
5216.1	PFN1
832.1	CAPZB
114134.1	SLC2A13
5689.1	PSMB1
7441.1	VPREB1
11165.1	NUDT3
2915.1	GRM5
80263.1	TRIM45
84976.1	DISP1
1193.1	CLIC2
55423.1	SIRPG
23732.1	C9orf4
2357.1	FPR1
5136.1	PDE1A
51726.1	DNAJB11
7341.1	SUMO1
5283.1	PIGH
3728.1	JUP
953.1	ENTPD1
55500.1	ETNK1
5251.1	PHEX
11174.1	ADAMTS6
7525.1	YES1
64779.1	MTHFSD
8805.1	TRIM24
403244.1	OR2T35
6822.1	SULT2A1
9582.1	APOBEC3B
9123.1	SLC16A3
57468.1	SLC12A5
10236.1	HNRNPR
1869.1	E2F1
9682.1	KDM4A
10845.1	CLPX
4925.1	NUCB2
64847.1	SPATA20
26526.1	TSPAN16
4999.1	ORC2L
2444.1	FRK
5464.1	PPA1
6344.1	SCTR
89797.1	NAV2
6698.1	SPRR1A
8592.1	OR5F1
79039.1	DDX54
10846.1	PDE10A
64328.1	XPO4
23373.1	CRTC1
2556.1	GABRA3
1010.1	CDH12
2780.1	GNAT2
8455.1	ATRN
133522.1	PPARGC1B
55786.1	ZNF415
9381.1	OTOF
22798.1	LAMB4
152185.1	CCDC52
3357.1	HTR2B
127557.1	ZBTB8A
84307.1	ZNF271
64600.1	PLA2G2F
3669.1	ISG20
1690.1	COCH
57159.1	TRIM54
10524.1	KAT5
1743.1	DLST
127795.1	C1orf87
10099.1	TSPAN3
9016.1	SLC25A14
5926.1	ARID4A
26253.1	CLEC4E
4880.1	NPPC
54084.1	TSPEAR
51251.1	NT5C3
55170.1	PRMT6
116.1	ADCYAP1
84545.1	MRPL43
221656.1	AOF1
50617.1	ATP6V0A4
6161.1	RPL32
55176.1	SEC61A2
116285.1	ACSM1
153527.1	ZMAT2
84961.1	FBXL20
55796.1	MBNL3
7171.1	TPM4
8226.1	HDHD1A
29915.1	HCFC2
6830.1	SUPT6H
414.1	ARSD
10590.1	SCGN
7957.1	EPM2A
133.1	ADM
6249.1	CLIP1
79707.1	NOL9
29958.1	DMGDH
26529.1	OR12D2
54476.1	RNF216
223117.1	SEMA3D
8886.1	DDX18
56180.1	MOSPD1
56923.1	NMUR2
84666.1	RETNLB
7364.1	UGT2B7
6474.1	SHOX2
781.1	CACNA2D1
51206.1	GP6
5428.1	POLG
6203.1	RPS9
83550.1	GPR101
10153.1	CEBPZ
6242.1	RTKN
5650.1	KLK7
5625.1	PRODH
222545.1	GPRC6A
55660.1	PRPF40A
1582.1	CYP8B1
11181.1	TREH
5207.1	PFKFB1
3032.1	HADHB
6670.1	SP3
5608.1	MAP2K6
59283.1	CACNG8
11330.1	CTRC
55697.1	VAC14
4168.1	MCF2
8481.1	OFD1
5452.1	POU2F2
126129.1	CPT1C
6799.1	SULT1A2
11007.1	CCDC85B
27000.1	DNAJC2
311.1	ANXA11
3759.1	KCNJ2
51588.1	PIAS4
84643.1	KIF2B
5075.1	PAX1
6528.1	SLC5A5
4974.1	OMG
134266.1	GRPEL2
55502.1	HES6
645037.1	GAGE2B
10885.1	WDR3
9584.1	RBM39
54734.1	RAB39
114609.1	TIRAP
51599.1	LSR
9967.1	THRAP3
65008.1	MRPL1
5878.1	RAB5C
26235.1	FBXL4
4839.1	NOP2
8875.1	VNN2
1750.1	DLX6
120.1	ADD3
5977.1	DPF2
79662.1	NES
59344.1	ALOXE3
3726.1	JUNB
2960.1	GTF2E1
147694.1	ZNF548
118.1	ADD1
29855.1	UBN1
341276.1	OR10A2
25981.1	DNAH1
5816.1	PVALB
1652.1	DDT
5888.1	RAD51
11108.1	PRDM4
1368.1	CPM
5511.1	PPP1R8
22954.1	TRIM32
51324.1	SPG21
8412.1	BCAR3
23568.1	ARL2BP
5354.1	PLP1
32.1	ACC2
6886.1	TAL1
7038.1	TG
158800.1	RHOXF1
627.1	BDNF
355.1	FAS
1020.1	CDK5
2014.1	EMP3
83900.1	KRTAP9-3
5021.1	OXTR
9611.1	NCOR1
8740.1	TNFSF14
2182.1	ACSL4
5433.1	POLR2D
53339.1	BTBD1
3355.1	HTR1F
8714.1	ABCC3
8509.1	NDST2
58476.1	TP53INP2
10531.1	PITRM1
60.1	ACTB
25814.1	ATXN10
6035.1	RNASE1
51087.1	YBX2
51267.1	CLEC1A
4163.1	MCC
84332.1	DYDC2
54496.1	PRMT7
51373.1	MRPS17
10914.1	PAPOLA
7592.1	ZNF41
50807.1	ASAP1
581.1	BAX
5710.1	PSMD4
11222.1	MRPL3
10454.1	MAP3K7IP1
421.1	ARVCF
26257.1	NKX2-8
29844.1	TFPT
462.1	SERPINC1
140803.1	TRPM6
81035.1	COLEC12
8482.1	SEMA7A
27229.1	TUBGCP4
3754.1	KCNF1
5222.1	PGA5
9709.1	HERPUD1
65078.1	RTN4R
10749.1	KIF1C
148252.1	DIRAS1
5153.1	PDE1B
113452.1	TMEM54
51477.1	ISYNA1
58530.1	LY6G6D
6449.1	SGTA
85360.1	SYDE1
92691.1	TMEM169
27178.1	IL1F7
2118.1	ETV4
60385.1	TSKS
26269.1	FBXO8
84620.1	ST6GAL2
251.1	ALPPL2
50937.1	CDON
2801.1	GOLGA2
51086.1	LOC51086
6256.1	RXRA
3419.1	IDH3A
38.1	ACAT1
43847.1	KLK14
266727.1	MDGA1
1811.1	SLC26A3
4940.1	OAS3
9690.1	UBE3C
5244.1	ABCB4
9510.1	ADAMTS1
90678.1	LRSAM1
9215.1	LARGE
91107.1	TRIM47
23193.1	GANAB
64374.1	SIL1
1589.1	CYP21A2
3485.1	IGFBP2
3192.1	HNRNPU
11141.1	IL1RAPL1
1000.1	CDH2
2580.1	GAK
3162.1	HMOX1
27136.1	MORC1
874.1	CBR3
1667.1	DEFA1
10457.1	GPNMB
9924.1	PAN2
6402.1	SELL
84555.1	SLC30A2
54760.1	PCSK4
1134.1	CHRNA1
837.1	CASP4
23644.1	EDC4
408.1	ARRB1
8428.1	STK24
1973.1	EIF4A1
128869.1	PIGU
441670.1	OR4M1
732.1	C8B
92421.1	CHMP4C
3912.1	LAMB1
976.1	CD97
4033.1	LRMP
268.1	AMH
122011.1	CSNK1A1L
51081.1	MRPS7
9798.1	KIAA0174
8612.1	PPAP2C
60386.1	SLC25A19
7132.1	TNFRSF1A
23132.1	RAD54L2
93627.1	TBCK
805.1	CALM1
8776.1	MTMR1
2527.1	FUT5
51021.1	MRPS16
3667.1	IRS1
55753.1	OGDHL
89122.1	TRIM4
50508.1	NOX3
8501.1	SLC43A1
482.1	ATP1B2
4855.1	NOTCH4
4633.1	MYL2
2206.1	MS4A2
6836.1	SURF4
54885.1	TBC1D8B
6117.1	RPA1
1058.1	CENPA
10283.1	SDCCAG10
5581.1	PRKCE
27292.1	DIMT1L
56655.1	POLE4
9119.1	KRT75
51554.1	CCRL1
1894.1	ECT2
80270.1	HSD3B7
269.1	AMHR2
2309.1	FOXO3
10969.1	EBNA1BP2
5275.1	SERPINB13
114793.1	FMNL2
316.1	AOX1
114836.1	SLAMF6
54676.1	GTPBP2
113251.1	LARP4
10858.1	CYP46A1
5545.1	PRB4
3082.1	HGF
5095.1	PCCA
8605.1	PLA2G4C
6625.1	SNRNP70
51476.1	CABP5
6457.1	SH3GL3
819.1	CAMLG
10424.1	PGRMC2
8893.1	EIF2B5
2052.1	EPHX1
8402.1	SLC25A11
4058.1	LTK
6447.1	SCG5
54581.1	SCAND2
10818.1	FRS2
10003.1	NAALAD2
3257.1	HPS1
55937.1	APOM
54825.1	PCDH24
56259.1	CTNNBL1
25870.1	SUMF2
3720.1	JARID2
55967.1	NDUFA12
115703.1	SNX26
5029.1	P2RY2
89944.1	GLB1L2
1612.1	DAPK1
5027.1	P2RX7
26515.1	FXC1
252969.1	NEIL2
1524.1	CX3CR1
7402.1	UTRN
27434.1	POLM
4528.1	MTIF2
1469.1	CST1
6527.1	SLC5A4
9656.1	MDC1
10421.1	CD2BP2
7056.1	THBD
8317.1	CDC7
133396.1	IL31RA
58487.1	CREBZF
114805.1	GALNT13
8411.1	EEA1
64137.1	ABCG4
147086.1	KLHL10
51340.1	CRNKL1
6718.1	AKR1D1
79917.1	MAGIX
8775.1	NAPA
92369.1	SPSB4
4149.1	MAX
50836.1	TAS2R8
5034.1	P4HB
7643.1	ZNF90
10066.1	SCAMP2
80262.1	C16orf70
58477.1	SRPRB
6550.1	SLC9A3
52.1	ACP1
586.1	BCAT1
3837.1	KPNB1
5310.1	PKD1
10173.1	ZNF224
23032.1	USP33
7179.1	TPTE
1264.1	CNN1
320.1	APBA1
112483.1	SAT2
30009.1	TBX21
8277.1	TKTL1
9761.1	MLEC
9191.1	DEDD
7035.1	TFPI
6439.1	SFTPB
7387.1	UQCRFSL1
50808.1	AK3
3561.1	IL2RG
57407.1	NMRAL1
133690.1	CAPSL
24144.1	TFIP11
983.1	CDC2
3827.1	KNG1
80704.1	SLC19A3
3326.1	HSP90AB1
9331.1	B4GALT6
2873.1	GPS1
948.1	CD36
10121.1	ACTR1A
5884.1	RAD17
79877.1	DCAKD
3815.1	KIT
115209.1	OMA1
11270.1	NRM
64096.1	GFRA4
2332.1	FMR1
10908.1	PNPLA6
682.1	BSG
9294.1	S1PR2
148268.1	FLJ30791
8760.1	CDS2
51073.1	MRPL4
7454.1	WAS
114876.1	OSBPL1A
83891.1	SNX25
10499.1	NCOA2
8301.1	PICALM
3562.1	IL3
860.1	RUNX2
7089.1	TLE2
131601.1	GPR175
10456.1	HAX1
6515.1	SLC2A3
146547.1	PRSS36
50856.1	CLEC4A
1993.1	ELAVL2
10785.1	WDR4
5151.1	PDE8A
10651.1	MTX2
8546.1	AP3B1
2993.1	GYPA
5450.1	POU2AF1
6645.1	SNTB2
9209.1	LRRFIP2
10750.1	GRAP
2767.1	GNA11
7013.1	TERF1
2941.1	GSTA4
84914.1	ZNF587
5887.1	RAD23B
8290.1	HIST3H3
9540.1	TP53I3
27128.1	CYTH4
338.1	APOB
85397.1	RGS8
27236.1	ARFIP1
6543.1	SLC8A2
1452.1	CSNK1A1
339665.1	SLC35E4
3552.1	IL1A
4317.1	MMP8
4548.1	MTR
27097.1	TAF5L
4323.1	MMP14
79443.1	FYCO1
353.1	APRT
79603.1	LASS4
5293.1	PIK3CD
4056.1	LTC4S
79444.1	BIRC7
215.1	ABCD1
171389.1	NLRP6
91252.1	SLC39A13
5533.1	PPP3CC
162494.1	RHBDL3
94233.1	OPN4
10148.1	EBI3
26707.1	OR2J2
9520.1	NPEPPS
10047.1	CST8
151056.1	PLB1
1939.1	LGTN
10904.1	BLCAP
5868.1	RAB5A
170572.1	HTR3C
81027.1	TUBB1
9697.1	TRAM2
3119.1	HLA-DQB1
4969.1	OGN
51009.1	DERL2
56521.1	DNAJC12
81557.1	MAGED4
646.1	BNC1
25930.1	PTPN23
5420.1	PODXL
833.1	CARS
7105.1	TSPAN6
5898.1	RALA
54788.1	DNAJB12
6770.1	STAR
57645.1	POGK
55867.1	SLC22A11
9122.1	SLC16A4
127933.1	UHMK1
4521.1	NUDT1
64232.1	MS4A5
6193.1	RPS5
2769.1	GNA15
3344.1	FOXN2
51294.1	PCDH12
6747.1	SSR3
7093.1	TLL2
5008.1	OSM
912.1	CD1D
79786.1	KLHL36
7466.1	WFS1
171425.1	CLYBL
23049.1	SMG1
8737.1	RIPK1
56267.1	CCBL2
10194.1	TSHZ1
200523.1	TSC21
2986.1	GUCY2F
9551.1	ATP5J2
26230.1	TIAM2
655.1	BMP7
960.1	CD44
55353.1	LAPTM4B
90141.1	C14orf143
57336.1	ZNF287
4337.1	MOCS1
6374.1	CXCL5
202052.1	DNAJC18
58472.1	SQRDL
8394.1	PIP5K1A
131566.1	DCBLD2
5449.1	POU1F1
487.1	ATP2A1
10143.1	CLEC3A
1326.1	MAP3K8
6038.1	RNASE4
5337.1	PLD1
7379.1	UPK2
92002.1	FAM58A
29982.1	NRBF2
84231.1	TRAF7
27183.1	VPS4A
55743.1	CHFR
54442.1	KCTD5
79888.1	LPCAT1
9862.1	MED24
162979.1	ZNF296
94005.1	PIGS
22894.1	DIS3
10168.1	ZNF197
10923.1	SUB1
5902.1	RANBP1
56165.1	TDRD1
9415.1	FADS2
85021.1	REPS1
64207.1	EAP1
6121.1	RPE65
25949.1	SYF2
64849.1	SLC13A3
1041.1	CDSN
1012.1	CDH13
2925.1	GRPR
7479.1	WNT8B
80150.1	ASRGL1
3442.1	IFNA5
9388.1	LIPG
55037.1	PTCD3
23613.1	ZMYND8
152028.1	IL20RB
1212.1	CLTB
8887.1	TAX1BP1
3208.1	HPCA
5157.1	PDGFRL
11024.1	LILRA1
8451.1	CUL4A
158747.1	MOSPD2
84172.1	POLR1B
57018.1	CCNL1
7851.1	MALL
28996.1	HIPK2
6666.1	SOX12
114932.1	MRFAP1L1
5979.1	RET
122618.1	PLD4
196.1	AHR
10724.1	MGEA5
9514.1	GAL3ST1
5655.1	KLK10
887.1	CCKBR
4939.1	OAS2
4519.1	MT-CYB
30812.1	SOX8
6155.1	RPL27
649.1	BMP1
3396.1	ICT1
25909.1	AHCTF1
26272.1	FBXO4
4986.1	OPRK1
10736.1	SIX2
4071.1	TM4SF1
22916.1	NCBP2
9411.1	ARHGAP29
1573.1	CYP2J2
3855.1	KRT7
137970.1	UNC5D
7552.1	ZNF711
11258.1	DCTN3
91801.1	ALKBH8
9942.1	XYLB
5499.1	PPP1CA
3046.1	HBE1
10005.1	ACOT8
643.1	CXCR5
10804.1	GJB6
81554.1	WBSCR16
6950.1	CCT1
7009.1	TMBIM6
9785.1	DHX38
63904.1	DUSP21
55154.1	MSTO1
27296.1	TP53TG5
56340.1	PPP4R2
6637.1	SNRPG
5202.1	PFDN2
3029.1	HAGH
5386.1	PMS2L8
2296.1	FOXC1
126068.1	ZNF441
118881.1	COMTD1
128.1	ADH5
6557.1	SLC12A1
57621.1	ZBTB2
6834.1	SURF1
8910.1	SGCE
23316.1	CUX2
3312.1	HSPA8
317703.1	VN1R4
85417.1	CCNB3
7326.1	UBE2G1
9874.1	TLK1
399.1	RHOH
29968.1	PSAT1
148156.1	ZNF558
5281.1	PIGF
84656.1	NP60
6604.1	SMARCD3
6091.1	ROBO1
9310.1	ZNF235
2771.1	GNAI2
83697.1	SLC4A9
9274.1	BCL7C
7280.1	TUBB2A
50939.1	IMPG2
23461.1	ABCA5
27165.1	GLS2
3749.1	KCNC4
4352.1	MPL
27086.1	FOXP1
5521.1	PPP2R2B
121665.1	SPPL3
1515.1	CTSL2
64066.1	MMP27
3890.1	KRT84
373.1	TRIM23
128821.1	CST9L
29941.1	PKN3
27093.1	CCT8L1P
8106.1	PABPN1
4878.1	NPPA
8792.1	TNFRSF11A
81627.1	TRM1L
169166.1	SNX31
549.1	AUH
8608.1	RDH16
83937.1	RASSF4
5274.1	SERPINI1
3052.1	HCCS
9580.1	SOX13
114294.1	LACTB
8574.1	AKR7A2
6356.1	CCL11
80034.1	CSRNP3
5092.1	PCBD1
84881.1	RPUSD4
57140.1	RNPEPL1
127540.1	HMGB4
7251.1	TSG101
1892.1	ECHS1
5166.1	PDK4
56996.1	SLC12A9
6569.1	SLC34A1
51768.1	TM7SF3
5323.1	OC90
9622.1	KLK4
112936.1	VPS26B
10938.1	EHD1
5796.1	PTPRK
7358.1	UGDH
22996.1	TTC39A
9262.1	STK17B
51181.1	DCXR
9616.1	RNF7
4124.1	MAN2A1
6202.1	RPS8
6319.1	SCD
54386.1	TERF2IP
1081.1	CGA
571.1	BACH1
90993.1	CREB3L1
8487.1	SIP1
596.1	BCL2
6285.1	S100B
117159.1	DCD
26256.1	CABYR
2172.1	FABP6
947.1	CD34
282810.1	CTAGE-2
7189.1	TRAF6
1394.1	CRHR1
5544.1	PRB3
160728.1	SLC5A8
4043.1	LRPAP1
8675.1	STX16
152110.1	NEK10
2806.1	GOT2
90874.1	ZNF697
27324.1	TOX3
891.1	CCNB1
4931.1	NVL
3090.1	HIC1
10993.1	SDS
7416.1	VDAC1
8896.1	BUD31
9248.1	GPR50
7374.1	UNG
57799.1	WFIKKN1
2768.1	GNA12
91869.1	RFT1
31.1	ACC1
9108.1	MTMR7
1459.1	CSNK2A2
4664.1	NAB1
4781.1	NFIB
65987.1	KCTD14
8532.1	CPZ
23431.1	AP4E1
4798.1	NFRKB
7798.1	LUZP1
8899.1	PRPF4B
50865.1	HEBP1
604.1	BCL6
988.1	CDC5L
728642.1	CDK11A
132.1	ADK
1447.1	CSN2
27090.1	ST6GALNAC4
4345.1	CD200
57176.1	VARS2
9997.1	SCO2
10056.1	FARSB
8846.1	ALKBH1
81502.1	HM13
637.1	BID
8513.1	LIPF
8405.1	SPOP
9169.1	SFRS2IP
476.1	ATP1A1
55466.1	DNAJA4
25832.1	NBPF14
8915.1	BCL10
6650.1	SOLH
5982.1	RFC2
51450.1	PRRX2
9150.1	CTDP1
55168.1	MRPS18A
7415.1	VCP
7150.1	TOP1
11180.1	WDR6
2887.1	GRB10
64806.1	IL25
9501.1	RPH3AL
80824.1	DUSP16
5320.1	PLA2G2A
54475.1	NLE1
4508.1	ATP6
79788.1	ZNF665
10272.1	FSTL3
29785.1	CYP2S1
85481.1	PSKH2
3996.1	LLGL1
10847.1	SRCAP
4993.1	OR2C1
9839.1	ZEB2
5528.1	PPP2R5D
60509.1	AGBL5
240.1	ALOX5
1786.1	DNMT1
6272.1	SORT1
8799.1	PEX11B
51776.1	MLTK
4610.1	MYCL1
3067.1	HDC
2281.1	FKBP1B
84547.1	PGBD1
64699.1	TMPRSS3
7072.1	TIA1
1033.1	CDKN3
92304.1	SCGB3A1
2053.1	EPHX2
81876.1	RAB1B
10936.1	GPR75
84992.1	PREY
51067.1	YARS2
83988.1	NCALD
8545.1	CGGBP1
83442.1	SH3BGRL3
26063.1	DECR2
10659.1	CUGBP2
245711.1	SPDYA
23171.1	GPD1L
5426.1	POLE
140456.1	ASB11
816.1	CAMK2B
6590.1	SLPI
10049.1	DNAJB6
1842.1	ECM2
7103.1	TSPAN8
8907.1	AP1M1
79673.1	ZNF329
4594.1	MUT
4289.1	MKLN1
4040.1	LRP6
975.1	CD81
64843.1	ISL2
3906.1	LALBA
25978.1	CHMP2B
51232.1	CRIM1
26511.1	CHIC2
54212.1	SNTG1
5794.1	PTPRH
6335.1	SCN9A
5871.1	MAP4K2
4354.1	MPP1
2977.1	GUCY1A2
6992.1	PPP1R11
5536.1	PPP5C
27255.1	CNTN6
7520.1	XRCC5
130540.1	ALS2CR12
2494.1	NR5A2
3586.1	IL10
114882.1	OSBPL8
3551.1	IKBKB
147948.1	FLJ30927
55049.1	C19orf60
6941.1	TCF19
8392.1	OR3A3
10466.1	COG5
3982.1	LIM2
54205.1	CYCS
1511.1	CTSG
11047.1	ADRM1
825.1	CAPN3
7165.1	TPD52L2
6138.1	RPL15
4053.1	LTBP2
27340.1	UTP20
7039.1	TGFA
957.1	ENTPD5
65267.1	WNK3
6689.1	SPIB
7504.1	XK
733.1	C8G
85004.1	RERG
6646.1	SOAT1
23682.1	RAB38
57125.1	PLXDC1
93661.1	CAPZA3
5408.1	PNLIPRP2
6519.1	SLC3A1
4100.1	MAGEA1
64219.1	PJA1
23780.1	APOL2
3779.1	KCNMB1
5818.1	PVRL1
8514.1	KCNAB2
7424.1	VEGFC
7739.1	ZNF185
4814.1	NINJ1
8974.1	P4HA2
9197.1	SLC33A1
4294.1	MAP3K10
26353.1	HSPB8
10475.1	TRIM38
9546.1	APBA3
2650.1	GCNT1
57555.1	NLGN2
28965.1	SLC27A6
27299.1	ADAMDEC1
372.1	ARCN1
6566.1	SLC16A1
30835.1	CD209
27202.1	GPR77
5931.1	RBBP7
83443.1	SF3B5
270.1	AMPD1
93134.1	ZNF561
5147.1	PDE6D
23070.1	FTSJD2
3241.1	HPCAL1
83746.1	L3MBTL2
30061.1	SLC40A1
27284.1	SULT1B1
4605.1	MYBL2
6434.1	TRA2B
1240.1	CMKLR1
79109.1	MAPKAP1
6751.1	SSTR1
25836.1	NIPBL
5256.1	PHKA2
6239.1	RREB1
8820.1	HESX1
81501.1	TM7SF4
56956.1	LHX9
29994.1	BAZ2B
8339.1	HIST1H2BG
9790.1	BMS1
7576.1	ZNF28
3306.1	HSPA2
3102.1	HKR1
89792.1	GAL3ST3
143471.1	PSMA8
4536.1	MT-ND2
1316.1	KLF6
1489.1	CTF1
93953.1	ACRC
1949.1	EFNB3
5196.1	PF4
8639.1	AOC3
9984.1	THOC1
51068.1	NMD3
2125.1	EVPL
3911.1	LAMA5
2674.1	GFRA1
8936.1	WASF1
54437.1	SEMA5B
2990.1	GUSB
272.1	AMPD3
26270.1	FBXO6
158219.1	TTC39B
10013.1	HDAC6
29888.1	STRN4
30008.1	EFEMP2
3857.1	KRT9
9131.1	AIFM1
7062.1	TCHH
2592.1	GALT
8807.1	IL18RAP
9402.1	GRAP2
9704.1	DHX34
26532.1	OR10H3
163081.1	ZNF567
51327.1	AHSP
80308.1	FLAD1
5524.1	PPP2R4
55791.1	C1orf103
22872.1	SEC31A
9795.1	SNX19
8476.1	CDC42BPA
115825.1	WDFY2
5257.1	PHKB
7180.1	CRISP2
54884.1	RETSAT
8618.1	CADPS
283238.1	SLC22A24
79258.1	MMEL1
55074.1	OXR1
27005.1	USP21
2553.1	GABPB1
26330.1	GAPDHS
5358.1	PLS3
245936.1	DEFB123
28976.1	ACAD9
757.1	TMEM50B
5582.1	PRKCG
93408.1	MYL10
10125.1	RASGRP1
79777.1	ACBD4
635.1	BHMT
3430.1	IFI35
26261.1	FBXO24
1398.1	CRK
2272.1	FHIT
51264.1	MRPL27
51301.1	GCNT4
6567.1	SLC16A2
29894.1	CPSF1
4046.1	LSP1
147741.1	ZNF560
51715.1	RAB23
8853.1	ASAP2
51513.1	ETV7
